org_id,org_name,vendor_name,active,address_count,endpoint_count,npi_count,phone_count,contact_url_count,email_count
https://oauth.ipatientcare.net/api/Organization/e22a71cd-9b75-11ef-91a9-0a34c90c8dcf,Highlands Interventional Pain Management LLC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2672031-9b75-11ef-91a9-0a34c90c8dcf,"Samaritan Health Care, PC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1a95f3c-9b75-11ef-91a9-0a34c90c8dcf,"Abdul Kabir,M. D.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e214fbac-9b75-11ef-91a9-0a34c90c8dcf,Affinity Heart Care,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e19f5f12-9b75-11ef-91a9-0a34c90c8dcf,"Vinay K. Buttan MD, Inc.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e202e3f3-9b75-11ef-91a9-0a34c90c8dcf,"Three Rivers Clinic, LLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e141df23-9b75-11ef-91a9-0a34c90c8dcf,Dr. Maureen E. Gormley,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e26b2617-9b75-11ef-91a9-0a34c90c8dcf,Thornton Family Chiropractic LLC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e23acfbd-9b75-11ef-91a9-0a34c90c8dcf,Logan University Health Centers,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1763e88-9b75-11ef-91a9-0a34c90c8dcf,Northwest Medical Care SC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1c93899-9b75-11ef-91a9-0a34c90c8dcf,"My Chiropractic Prof.,LLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e27ecab7-9b75-11ef-91a9-0a34c90c8dcf,Beaver Island Rural Health Center,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e28d26c5-9b75-11ef-91a9-0a34c90c8dcf,"Legacy Chiropractic, PLLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e223ab63-9b75-11ef-91a9-0a34c90c8dcf,Mathers Clinic LLC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e21df0b5-9b75-11ef-91a9-0a34c90c8dcf,Family Care Medical Center,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1d463a5-9b75-11ef-91a9-0a34c90c8dcf,"Kinetic Wellness Center, Dr. George Chiro Corp",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2bd629b-9b75-11ef-91a9-0a34c90c8dcf,"Corinth Family Medical Center, PC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e257bf19-9b75-11ef-91a9-0a34c90c8dcf,"Rajesh Patel, MD",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2c2985f-9b75-11ef-91a9-0a34c90c8dcf,"Macomb Physicians Group, PLLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2c65d17-9b75-11ef-91a9-0a34c90c8dcf,Ridgeview Internal Medicine,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1a2f77a-9b75-11ef-91a9-0a34c90c8dcf,Y N PAKKALA MD PC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2aa9106-9b75-11ef-91a9-0a34c90c8dcf,"Center For Arthritis & Rheumatism, LLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e11bf949-9b75-11ef-91a9-0a34c90c8dcf,Happy Kids Pediatrics,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e110aa97-9b75-11ef-91a9-0a34c90c8dcf,Arcadia Chiropractic & Wellness Inc.,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e131e497-9b75-11ef-91a9-0a34c90c8dcf,"Brosnan Chiropractic, LLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e16a5227-9b75-11ef-91a9-0a34c90c8dcf,M&M CHIROPRACTIC AND WELLNESS PLC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1e72d64-9b75-11ef-91a9-0a34c90c8dcf,Mid Cities Psychiatry,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2bf6d75-9b75-11ef-91a9-0a34c90c8dcf,Health Resource Integration,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1240e05-9b75-11ef-91a9-0a34c90c8dcf,Oakton Medical Associate,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2b99eda-9b75-11ef-91a9-0a34c90c8dcf,Alliance Internal Medicine,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e28ef42d-9b75-11ef-91a9-0a34c90c8dcf,Palm Beach Pediatric Hematology Oncology,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1cccd3b-9b75-11ef-91a9-0a34c90c8dcf,Decaturville Family Practice,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2aa20b4-9b75-11ef-91a9-0a34c90c8dcf,WAHID  MEDICAL CORPORATION,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2963e26-9b75-11ef-91a9-0a34c90c8dcf,Quality Care Chiropractic and Wellness,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2073b1a-9b75-11ef-91a9-0a34c90c8dcf,"MARTIN A. V. TUMA,M.D,RVT,RPVI,FACS,VASCULAR SURGERY",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e26d6a41-9b75-11ef-91a9-0a34c90c8dcf,Westwind Womens Service,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e105b5b9-9b75-11ef-91a9-0a34c90c8dcf,"Charles G. Godoshian, MD PC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e16f32ed-9b75-11ef-91a9-0a34c90c8dcf,"Michael G. Taylor, MD PLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e12c213c-9b75-11ef-91a9-0a34c90c8dcf,"John M. Pramenko, MD, P.C",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1a095e2-9b75-11ef-91a9-0a34c90c8dcf,"Vincent R. C. Maribao, M.D., P.C.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e245ae6e-9b75-11ef-91a9-0a34c90c8dcf,"Mid-Michigan Pediatric Cardiology, PC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e24cc2fd-9b75-11ef-91a9-0a34c90c8dcf,"Metro Detroit Kidney Associates, P.C.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e12910de-9b75-11ef-91a9-0a34c90c8dcf,Hirata Pediatrics LLC DBA La Canada Pediatrics,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2b06c59-9b75-11ef-91a9-0a34c90c8dcf,Redwood Chiropractic,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e251e2d3-9b75-11ef-91a9-0a34c90c8dcf,Physicians Family Health Services,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e289c860-9b75-11ef-91a9-0a34c90c8dcf,"Jersey Shore Medical and Pediatric Associates ,LLC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e126b7eb-9b75-11ef-91a9-0a34c90c8dcf,"Kyu Hyun Kim, M.D. Inc",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e26f84f4-9b75-11ef-91a9-0a34c90c8dcf,"Winner Surgery Clinic, P.C.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e168fced-9b75-11ef-91a9-0a34c90c8dcf,"John H. Choie, M.D., P.C.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1c0f5d3-9b75-11ef-91a9-0a34c90c8dcf,BARR CHIROPRACTIC INC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2b72425-9b75-11ef-91a9-0a34c90c8dcf,609 FULTON PEDIATRICS PC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1b19d4c-9b75-11ef-91a9-0a34c90c8dcf,"Trinity Allergy Asthma and Immunology Care, P.C.",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e18d2fd5-9b75-11ef-91a9-0a34c90c8dcf,Thomas E Dobyns MD,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1225897-9b75-11ef-91a9-0a34c90c8dcf,J Shafai M.D. Inc. S Corporation,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2920365-9b75-11ef-91a9-0a34c90c8dcf,"Prospect Family Medicine, INC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2b41d5d-9b75-11ef-91a9-0a34c90c8dcf,"Arrowhead Management, Inc",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2a6b272-9b75-11ef-91a9-0a34c90c8dcf,"Tanvir I. Qureshi, M.D.  PC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e269e7ac-9b75-11ef-91a9-0a34c90c8dcf,SOUTHSIDE PEDIATRICS,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e27b06b3-9b75-11ef-91a9-0a34c90c8dcf,Abbot Healthcare Services,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e27244e9-9b75-11ef-91a9-0a34c90c8dcf,"Zaheer Pediatric Associates, SC",assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2bb4097-9b75-11ef-91a9-0a34c90c8dcf,Reddy Family Medical Clinic,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e15c268b-9b75-11ef-91a9-0a34c90c8dcf,Hansen Chiropractic INC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e2a36c64-9b75-11ef-91a9-0a34c90c8dcf,ReNu Health LLC,assurecare_llc,False,1,1,1,0,0,0
https://oauth.ipatientcare.net/api/Organization/e1fd6353-9b75-11ef-91a9-0a34c90c8dcf,"Tri-County Primary Care, INC",assurecare_llc,False,1,1,1,0,0,0
https://provider.myhelo.com/fhir/Organization/74,Neighborhood Physicians Practice EMR,myhelo_inc,True,1,1,1,0,1,0
https://fhir.phemr.co:9443/fhir-server/api/v4/Organization/1938b437712-b3b975bd-8c23-4bc1-bdbb-78417b3df344,PCP170968,patagonia_health,True,1,1,1,1,0,0
https://fhir.phemr.co:9443/fhir-server/api/v4/Organization/1811435a7ea-7a1b883e-e0f0-4cb2-b938-4b6fd8d60f0c,PCP170967,patagonia_health,True,1,1,1,1,0,0
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idzMNL0pFJ5pjpyAmQqHJw.g,Kyler Knobbe OD LLC,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idQAJe1l32m.zgzUpSsecF7Q,Windsor Eye Care - CO,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idSDSOsc7EskNCLvai.Ubyiw,Von Holten Eyecare,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idkDIMare-7Bp6eaRt2dajCQ,Hunter Family Vision,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id-0yEgDxCIy8rSnrPzLuQXg,Jacksonville Vision Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idw.8oM5w0teUm0D3yV5trQQ,Grove Avenue Eye Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idHQLYv5IMt.ktsTg4bOe60Q,Dr. Wright's Vision Source,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idUjg4Os0IWY16TaYY7D9FxQ,Professional Eye Care - Optometry PA,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id8rxill8ewWWR9AX1mp9irw,Metro Eyecare Associates LLC,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idFrY5uL44dtNFPiuJGEaGQg,Hoku'ula Eyecare,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idkOCsUrtML8rmrGyzl.wuCQ,"Berlin Family Eye Care, SC",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id6iQk.a5ZEamktSy13g7qNA,Fig Garden Optometry,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idPN8c8M1ZdtDa0t7NgbVmSA,Middle Creek Eye Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idk9SW5YUjQpCgbqHdssNntg,"Jennifer E. Davis, Optometrist, PLLC",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idAXbyOzF3PwEgscc.UWFw6g,"Blue Ridge Eye Associates of Rockbridge County, LLC",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idDAWoPUa9uQG7pdqD5YoYyQ,"Isthmus Eye Care, S.C",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idiYjaNTtn.Nf6ljFaknutMw,West Shore Eye Care,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idETu4NET5.E.RYxnajHSqJw,"River Lake Clinic, PLLC",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idYkSYHlOMNH0D7dcPsUkqUQ,Lancaster Eye Care,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idy4Mfh9spJ6OWo0-NWICAHA,"Greater Vision Eye Associates, LLC",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idkkRU.a0iXHXmdIUy3sYIyA,Vision Source Tifton,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idSsmdBAtAXG2IWnj09a7JLQ,All Eyes,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/iddEOn8o5Nf4ZvKCob3Xm4Yg,Infinity Eye Care and Low Vision Rehabilitation Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idrKr.-FOyr594R0J4XzEBkQ,Optom-Eyes Care LLC (DBA Hayward Family Eye Care),health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idMFB9L6FIJpSRL4TDuAe.cg,Lange Eye Care & Associates PA,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idxXxISDNiBIHK0sEF0xsLjw,"Dr. Andrea B. Dudley, OD, PC, Inc.",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id3sTZoXyteC1rhxMizRgxIw,Advanced Eye Care,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idX1a1MUJX93ZJX53FrgUnHQ,Cole Family Eye Care Optometry,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id8C7yYpbZO-dMpsqaRIofew,Bessler Family Eye Care,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idtU.8ZeWaNmQjCBo8.Ir.4Q,"David R Kolker, OD",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idVa64tVrCTIyDLhpC4GsHHQ,Moorhead Vision Associates,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idpaS9WIBCcv-s4jRRH6rX7A,"Anthony J Mayo, OD",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idQaKEQ99Qb1h-lLQmAXe6nA,Burgaw Eye Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idWKhyMzI-h4cmkI-EVFjIuw,RevEHR Test Practice,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idgY9mEZ.oFdOLREu65TUXzQ,"Valley Vision Clinic, PS",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id.sp.QUrXlSrsTUa1pJiaEw,Dunkirk Vision,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idu5OT67M0Sx0UMDmDmSAACA,Family Eye Care Association,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idjfQO2RaRDwpWWBi3mKKWAg,"Derek E. Swader, O.D., P.A.",health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id-s-318RK1P-NQ3MUoMk.Dw,Precision EyeCare,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idhB0JlBQGz-bmoBikVVvs9w,Dr. J. Brent Altfillisch O.D. P.C.,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/id5hNuluIvOCKcWeyy-jzovg,Henryetta Eye Center,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idpV9P06e3LoOWrv7AHa6jBA,Columbia Eye Consultants Optometry,health_innovation_technologies_inc,True,1,1,1,0,0,1
https://revolutionehr.dynamicfhir.com/fhir/r4/Organization/idlM3ZQHuYcbWcbBJyv5B1XA,"Todd R Smith, O.D.",health_innovation_technologies_inc,True,1,1,1,0,0,1
